ID,Is_Lead
2HCPCAFF,0.02534402
TSZDBRO7,0.565535063
ELXKRHPH,0.136939632
AWEW3NGZ,0.279126886
36Y3KN95,0.323688071
HEY5VK9R,0.321423244
4XGXJSXO,0.045553811
95WD4MPD,0.227812538
N3UHFNDS,0.045825645
3HUVMCCW,0.063055952
ILJ72WJC,0.057062755
BZWENVYQ,0.488382224
TLTF9Z5B,0.054429269
CDPTDQNK,0.60159142
QTFUA8FA,0.048672637
DQRM6ZGX,0.051976977
M6QCPEE8,0.300818365
FCMMLIRT,0.060559886
NWVXSA4F,0.04799589
KNGQC6BB,0.330827791
P6AHQAQ9,0.995501344
MMIU8KX6,0.056632838
AL4BBDNC,0.47918749
DL4JEL46,0.110869029
TQKBWVEX,0.024545636
ES9VYQYH,0.067540487
MTD9M5LH,0.023885092
ALH7TVYH,0.715838901
GA65J2D7,0.196664543
FQG2BERC,0.051765424
WZZRDZFP,0.481421012
UV3BIU8H,0.057567144
LMEME9CS,0.04504062
QNRE3AKG,0.038204415
2MMSTUMQ,0.102435182
MKPD4ITX,0.381239187
NS8MTMMY,0.061241986
GSJD8CXW,0.050953633
ZF5FKMXP,0.018651188
DQYVYHIH,0.580046493
8ZNDQWZE,0.367051892
W7HQJSRT,0.054311807
YJUXKA5N,0.068658901
F6DZBXB4,0.147202369
SHSHIPH5,0.185442013
NBGBN5Z7,0.0533901
NJH5YB5R,0.067898223
BC4TS7BD,0.020518731
KXX48N6X,0.606051759
PPOMRKL9,0.483713146
ZVSAD29B,0.021903625
FUFFQACJ,0.04628179
XUNZB2AY,0.079390373
P2MGMK29,0.609009837
4TQGWMQK,0.126464939
3JZSVWRP,0.070104003
ZPXGETYU,0.068069097
KTJCNECN,0.059538376
I5JXXUAC,0.056716193
UDAQZAUD,0.050792929
EKGDQF59,0.581069485
G8QPBDP8,0.05479465
DNVNTHVK,0.084503405
A38LCW2V,0.182101147
WHDETEHU,0.075127841
ZVEMZRFJ,0.57851675
YCOJY7NX,0.088141183
6WMPEBGZ,0.063268558
CUNRTR7F,0.024314467
DQL6GDIN,0.568321282
LSGXTMT7,0.28680298
G8WFKTQM,0.065623603
SKXUQOYQ,0.07528218
IJQ5XGXD,0.092786944
8ZRN2A7F,0.074104279
C3SYVRA7,0.136858223
E2AALES9,0.666401545
KMYGEAWQ,0.068751224
4QY4GNDN,0.360965306
FK3GNTCI,0.459446068
IQHAFUDD,0.60725759
SVRVHHHW,0.69545527
HYANN8Q2,0.045378637
BY8AARMK,0.025302189
HUFU9RGW,0.34690119
J3AEPUSE,0.604376627
UX32AWM4,0.574930678
EAACJ3NM,0.050972758
EQBKSI7B,0.224205793
2ONFBCFE,0.660200431
4E6GEV6G,0.051817944
ANBYBHX9,0.567760592
MA7PW4VG,0.635290582
DHLRN6DH,0.19533677
FCKQKH52,0.042945381
XPGQSOHJ,0.038143277
FBEUZSHL,0.248089999
6GUHE5FA,0.452765658
FZUZQIGG,0.520623242
5IHUZKKW,0.024210528
JV342XET,0.543593088
MTJVCUJB,0.408742857
NPK3ZVVN,0.05006113
NXFAEDHF,0.04204971
KJXSDZNY,0.082314446
UWQDK4YD,0.050898752
MGDSE8AO,0.185468862
QS6V8TUZ,0.353677551
HZ6VJXVB,0.077475483
XWD65IQW,0.413004535
ZQCAABBP,0.054627909
PF3GZ2XB,0.236236963
EP6RFNKH,0.089354204
IC7CNXYF,0.197103435
ZTIPEKUA,0.054892445
GWZH2ETP,0.414151982
FA8SGDLR,0.061268907
AQVBCVXT,0.994625441
A3SWFA7S,0.622169271
KEYMVSBP,0.062242279
EST98M3B,0.077416461
MSC3TCRM,0.305812913
AQEEGLJN,0.253935981
GY5RWVJT,0.05650631
TJKFR4HJ,0.060627193
PEMEAUYU,0.614126872
MHSJTM89,0.065970845
ETVMTEQ6,0.05397612
FZFQSUWZ,0.163353689
UZXUJVWM,0.048291675
M8QFI8DK,0.440288905
9XA2KG8X,0.616493259
9MRJPVBI,0.030750805
ACFHGGZN,0.055251037
UQIXG5PW,0.636845488
BTJBJEZR,0.044225489
3QEBSXXB,0.172283341
COKUGEAZ,0.0686488
OVWTXBW7,0.024900057
JGNZTWRX,0.116350396
O5HMEKXA,0.179220987
FPAC9YRH,0.02194922
BPRGUEPZ,0.0398155
FPSWFEOB,0.048005391
XJXIGSWA,0.055709324
WOHFGSXC,0.05564166
BGATURXX,0.055147481
FY3NR4AJ,0.023603401
COKAVDDB,0.532644175
LOXJYCVB,0.166734787
IHTPBGWD,0.050522915
M4RWSNZF,0.043321023
ZK2EFJIV,0.054762469
TQH4DKAX,0.54903929
UZLR5ZYU,0.045368105
EXGDU7W4,0.055141967
D5CXAABQ,0.079607412
RRQG7A3U,0.458623252
ANERDWNU,0.239486502
4AKYU3G2,0.643655098
3DNFG7DU,0.054979371
5XMXNKEE,0.069646629
GDVMAV2W,0.237744617
NPUKERJF,0.061185226
3YDK7WRB,0.036048454
GYJ9RLLX,0.475944
9PERB7HF,0.134314064
GDHUB4JK,0.050222993
EDX5RRWZ,0.207365393
FVV6G7MP,0.06700843
8TTYTPEU,0.638190047
4YS553KG,0.043942598
CQDMAMNJ,0.059044833
EHQZQ9SY,0.132905594
43XJSNZ8,0.257512646
WHPVVYJP,0.561099928
LTCMUHES,0.057682946
REMYNXO6,0.201292777
PGYXBUNK,0.522159828
GZFOZDUY,0.646207777
4CBKS7XE,0.104400442
LAQGUDZ2,0.470224051
XFK6YDA5,0.051005674
XYVPKL3B,0.055979454
WEQNIMHA,0.465654645
CNCNRVAR,0.022694131
AE6FZAUM,0.066900378
YL2YSQKR,0.065221621
KHTNSWDU,0.657893011
X7HWLQBW,0.062640469
LIYB4C68,0.529801911
GCDVHAVI,0.671618727
YW8SGUKC,0.052064253
S8SDGSXV,0.146495502
5JVEUBYU,0.038645856
7F3F3Q6H,0.046204275
NEZ6MJSW,0.060407866
3VTH9SQK,0.576113614
FR9QYCCP,0.050688783
O9CVZSJG,0.040942183
Q8SXDSZ7,0.047405844
4FQTYCSS,0.561761936
XDDQMXPO,0.155633684
CYXUG4AD,0.579624521
SKPDDTMB,0.024612988
TVQLGUYR,0.191215871
YWYSEMAI,0.293634509
VPJFDSVN,0.053308506
G2WBXXI2,0.480334354
NPZJQBAY,0.065760484
SXYU38SC,0.045739316
BZJFS7BW,0.224616796
4OQ2PFEJ,0.050600397
LBFCD5E9,0.082406205
M9NRN6WL,0.243710306
FWJ73MDC,0.631559267
F4958D8G,0.537600268
NBIOSDAO,0.652921586
F3YQBGHD,0.050348918
7TDBKYJJ,0.561952827
JOHGZDQP,0.528938652
JSNJKYBU,0.057307105
KGHPMKVC,0.180194557
V84HW6CK,0.091276094
WBBEEAIJ,0.075082143
KL8QN75Y,0.048882446
IBRSETOE,0.103284128
CEUY4NK2,0.102448158
EUB4J94R,0.047677785
XH3PHNMI,0.646768579
KTUWGBAS,0.054855358
DDCVD9JZ,0.023644048
6QMRXKFR,0.075807535
ELDT5VF9,0.035659352
J66FQ5TS,0.412116332
CD48KSVO,0.596470637
EPPEQDZT,0.045747595
2WEMRL4W,0.059847935
WNGUXEMQ,0.062675627
JMCTMBIT,0.060454286
SYW45FOG,0.099975827
SW9LEVOP,0.655314329
HMMFVCM9,0.061697505
9O7TZ9YU,0.06597956
BXXC8YQK,0.059684304
RNDBNZEB,0.038206342
4N8A8TXM,0.673202948
URVKKGZI,0.06497747
YZJVWNAT,0.147739975
NKMS8EPL,0.054267873
XWQEBQJV,0.172160119
R6YK6WDC,0.052113075
VU7N7UH3,0.055054622
DHIAJB2B,0.505066643
USJJVPBM,0.052599876
FNCXTSH5,0.686544427
KXJSJZES,0.062427814
92TWEV2Z,0.523839865
4HDYNXMK,0.065621539
NOVTD3YD,0.508024666
R87UUUAF,0.066081985
6LDDRUND,0.176536483
QHDR4FDM,0.192649182
7U9BI6R6,0.050400955
AFKKFASK,0.071444903
NLDRJPCO,0.524063073
3QNYGU8F,0.726227679
2ZH8XQJK,0.722278236
3JMNPCIU,0.138237796
ZCSH26SR,0.466018198
TSRZM8E5,0.107841329
9GXVDTTP,0.074116724
GNVFH2NS,0.415705773
9VZLAE4Y,0.054466681
MWDFNCCC,0.090254715
CUXTSAZK,0.050930065
PGK6VUSH,0.024539895
RYCMMJLT,0.056418113
OW6FCWNZ,0.024342827
LHTVT9FX,0.080367335
35QJSEHE,0.020139215
5JEOPWZH,0.043691211
2NYBKNAO,0.610998016
WJOMGCJN,0.100959852
4SJYJTE6,0.133906223
8UBBTUPG,0.461496572
A3PHWPZF,0.147164246
RZ76HBGP,0.268890678
SEBRXPKB,0.064531154
6WY3EMTC,0.067329174
JJQPXWLI,0.552493794
56FA3UW9,0.053499308
WDGHXJPX,0.695617319
MVHX4OUK,0.181832205
SCQJHRFM,0.043451335
AEVKYDAR,0.04729813
33AJ6R3R,0.023526847
TX5H4YMM,0.020332916
FDT8A4DH,0.150374399
MXWYKA4R,0.611150832
CMGDD8CA,0.397341395
3GHHHNTW,0.577614052
FVET74GN,0.632246631
IK4WAECR,0.064709035
MFRMRHV8,0.046052423
YFEY6FNU,0.994721123
KSGTXXZB,0.167538331
BPGMDBA4,0.670746858
98JKXJ3X,0.049999658
9RH5BYQU,0.046040432
CRDGFGRX,0.048798454
KE7Z5XVA,0.053322183
NZWRBBCE,0.633258735
APUQJGES,0.13598358
9GXGTT69,0.112160892
KTO9NJTC,0.224037153
AUKWRYWP,0.45313277
BCIZSKWJ,0.072218764
4BBPQE7S,0.052332263
VKLOMAQX,0.609080666
BBUQVKBA,0.054688632
PKWSANP5,0.04955023
KUX56K7B,0.126021734
M2FGP68N,0.144930915
GWATBJ3Y,0.479668647
GRMFY2HG,0.023012198
KVXGFKDJ,0.16743953
NBFRXO6W,0.169172907
G5VDQYBZ,0.263162515
L7AURG4Y,0.66101104
FAJ5RCBP,0.108947833
KRUKHQ9U,0.563554918
M2DRQGYS,0.367030924
JNF2PT8C,0.62731493
JMTXH5JY,0.024795534
I93C2MV7,0.64102296
EJNAFR5Q,0.0504306
UKYFFNZA,0.07118291
ZOI9PVUY,0.230300778
ZZJGMQPG,0.604864903
T72BRZLK,0.075529035
YI6RZ8CN,0.045467418
ZXVV9US3,0.45781448
Z2Z9EUMC,0.356248582
CJ8KF78Z,0.046581586
VMLGKM6U,0.073026029
FR5NMC49,0.182606835
HWTF7X3K,0.089371038
JVWLGEA5,0.022194361
4RSIMGFI,0.607276452
9TGGZ7GY,0.051244359
VN6TGCKJ,0.49534499
D3BRPAGB,0.185175015
R2UXMHTZ,0.04304893
MCEGUUXJ,0.15030233
SM5A376F,0.390331771
ZNPBEMSC,0.068062059
FTYHXSAA,0.635710759
O8ULG3KG,0.053805344
H6P5UVBG,0.054409387
GZZCJDZO,0.135752061
HAM29VZB,0.048525648
5M5RPLGQ,0.056140023
TPG9ET2C,0.654732256
V9JYLHZX,0.454823696
8KB4XNSA,0.576698639
DQPEBVKN,0.044214309
LFSHJXSZ,0.058523273
N224VW7G,0.022739234
BAML7WH2,0.022984353
N8WMPXP8,0.057477701
GXZZK5KU,0.069739287
9K7LAYMU,0.48901019
NPPEBFW4,0.297929372
ODT2JQPW,0.9609985
FPPI9P7Y,0.29095599
FISGFSHR,0.055116985
MGBSVLNN,0.065568612
DXRQAYWM,0.051340308
G9WK6O5P,0.047118569
KQEMTWD3,0.046138363
6RTMIXYH,0.487859356
Z3RZMWH4,0.038010156
M6XQCXSR,0.115197123
4QZFQOBS,0.06145347
GNJACC9U,0.051852715
FHQLJD6A,0.522302501
NX4N4CTF,0.096729389
A6PPJDPG,0.666693782
GKKCCKOU,0.666819588
LCWBCF9T,0.043143578
HLD9JKV7,0.058820206
S5ZT6DYM,0.630923229
FSIXAR3S,0.049082486
EHKBBHA2,0.106823791
NRMQQVVF,0.056948735
BGLEPQVB,0.679465263
JIM2P74C,0.487519127
7YW6ENPA,0.529122823
MGBWAJ9P,0.053462781
LLLPQTNO,0.676569137
KMNCFLUC,0.042366942
FSEQ9FXK,0.482717601
XINW757W,0.046090437
34BUUUWT,0.055459023
J4FBOYFK,0.308211957
3ZKNIVYM,0.417336627
USXQ9EKI,0.088212008
9ZVHTTEK,0.050664738
AL5YUXM8,0.040712516
X6RMMF6Z,0.668628036
G4WARSRN,0.159696646
EZHZKPJ7,0.995193123
O7IQUY8H,0.045865367
R2FDOU9C,0.367238408
LHKFECRC,0.053314474
BMASAISI,0.069471857
HA2FAC2Y,0.054240137
CVNS95TY,0.196758062
2LGQPJYX,0.696378624
T926MOCX,0.024429672
JP7ICVKX,0.215113833
SARCCG2M,0.541589937
PCPBZL3F,0.021751909
MUPNCYJ5,0.511026252
P5M7VTZP,0.397249347
P4QJTPLL,0.046118352
C35TKQRH,0.0196397
EJZKABXE,0.519031635
AYGUJ9ZC,0.050384207
DHBAWUQX,0.090289566
YAUFWSTV,0.05028793
EHU5VBNV,0.540449816
FVJ6J7BS,0.080475631
GZEM7OPV,0.020974041
8MXTJVX2,0.051764425
ZCJF2FKR,0.570043823
6C4GV8XX,0.023258663
W73SIEDV,0.349204901
CMDNT2B7,0.140748583
JFVQ66HW,0.497677843
HO4KZDDY,0.554190057
4GEFQWKG,0.095583147
PKRGF99Z,0.047452308
DXRFY8UN,0.061625286
MKXRFX9O,0.678670908
OUJ8ET3V,0.038546038
4CUDTRRM,0.022853497
CMYSEUGE,0.213897228
TWWRYPYA,0.618159756
CSMSGVY5,0.156021388
EYIMUWGB,0.166107834
VQEH2QYK,0.278248066
2T2QAXVW,0.057779807
NRKQJQYZ,0.341721671
TXQPGSGT,0.052344165
WYHCRSVT,0.052002096
G3TOPJJM,0.055497502
MK7KL8WO,0.046561955
NSXD72LG,0.724180522
V4NXZT8Y,0.041633273
QUVJRG5L,0.05265821
HMGTP3TM,0.060856996
MFMLZN9Y,0.154499685
BRHQCMVW,0.625999953
QZWW3CZ5,0.508005098
5YGZUYGG,0.049905266
BGJMENMS,0.069313514
GJQQMIHQ,0.78107486
DUVY7PM5,0.074270999
J9D8J3HP,0.034459684
V8MEKPQO,0.057477032
53L5ABV5,0.05293087
XQ6HO2PW,0.303105925
TRJWGKBK,0.052890304
CA9EEYGY,0.055923406
AMUQKFQ4,0.056999033
K38F9ZZV,0.048837011
4BCBG5IP,0.055837104
G9SH47TE,0.060059068
GRJVQCME,0.145668201
X38YCJ8A,0.722305441
448Z9J9R,0.086929031
SE4JRNJI,0.049968904
THDAYQ4A,0.067767976
KERR86CW,0.063352508
YQ8CZO83,0.060836022
EFOM4YCK,0.193680285
8PZVUWXS,0.048861326
WSVFKPUU,0.140716376
XVF8FFDX,0.551516858
WNQE77PW,0.055837597
BZ7YMFGK,0.042431917
ECMVYN9L,0.296598515
DB6PHTE2,0.044784406
FS7CW5LF,0.021515898
HYLHGYFS,0.049452992
NJOGA6JN,0.11906833
CE2GAERJ,0.046429422
BZLCN3DU,0.054249068
C8NKPKUV,0.187641552
JYBXJN38,0.248733408
XLBVYMTR,0.022825054
SGJHUWDP,0.050439484
H6PXCKZN,0.233243231
YFDKIPP3,0.049841247
2IRXFKCE,0.31892734
2I4HFEVC,0.053025959
PMAXV5ZT,0.562543294
K4PUWHXV,0.232757712
A6COGZYH,0.061882778
VMQIGJRQ,0.035882624
LNL4DEIY,0.391794464
MCGI7STH,0.141895826
CIPYMAWT,0.043998896
UVZLCYJX,0.717231569
O9DV8FHT,0.146152828
BPYABUFE,0.051792769
4MUFFFYK,0.404127961
GMQCFWVQ,0.053408104
ASZQRJ5T,0.028217218
EH5ZW8RY,0.023505174
28JKHUJV,0.024267889
HXPRQGQQ,0.050912301
UCHPXXW5,0.513803248
KOSTTNPV,0.16405083
YVF64RQE,0.049184341
M3QR2PGU,0.052435007
YET4MB5W,0.048592459
JCMXV8YJ,0.058811376
GMWAOUR4,0.057444568
KAAHUCYJ,0.665932676
JVZ4OFCS,0.535413882
BRJH8MY5,0.052447417
5XD23SBB,0.057993588
AWDZFMCM,0.16227105
ZYWQ63OS,0.024373217
MRFNGDQB,0.053560912
RXCZT8X6,0.566503507
5TFJWGWF,0.049414487
JBBNLDRW,0.037157777
F8BWGKGK,0.051016436
ZM3XD4I3,0.061627946
VV2EZ7UU,0.051160398
UEAJ3BJF,0.076696382
ECUUX5UE,0.056486878
BXMS9KGN,0.312722738
5PSXFMGE,0.043487553
MYPAMEMU,0.530377352
SWWFUALX,0.109632522
WNG3YY67,0.173281401
FPN4EHPA,0.051800418
BYOMQPYR,0.045734885
3MGBPR3T,0.465436712
JNWWYQWV,0.144225344
GCFGK4M4,0.060809477
4Z2YCSNJ,0.251668741
E7EVUHDP,0.500893873
AXJFMAEH,0.025136524
DCH8PVVW,0.070830087
JD6X2UE3,0.568817033
DHAXTPHR,0.671485414
BWWXFR7L,0.038341241
JVM9SYFY,0.249692524
5NFWBLCC,0.050950014
CIB3RVMH,0.05092655
S2RWJHHC,0.024575223
QWRIZVRM,0.615397688
BC64TW7C,0.226122698
95F7CMYH,0.041867015
HETXRBZT,0.566318454
3DVCLMNC,0.07750959
I6J5XARF,0.079548325
4NOYDFUE,0.560163597
YKK9SJ6G,0.535177988
KF2JXGJA,0.055367854
75JGBM6S,0.991099495
IR6B8Z5Y,0.045120859
F4Y6XPRQ,0.046371851
5M54HFVZ,0.091569944
ZSY5BDKP,0.054488303
TAADWNVW,0.596979744
HHWYFP8R,0.160041947
TUEKQ4PN,0.050231046
PU25BTY4,0.056787196
A2ZHKZMG,0.268622649
FWEDPQDX,0.162015874
BUDT9OMN,0.121057853
8KQC3J8J,0.538049176
CP3Z8DDO,0.084086275
DNDYQVAB,0.023072441
JHZD9VNU,0.055385318
C3XZWL6M,0.407379376
6WKFGYBT,0.703841052
9QRKQGWZ,0.505631367
MZNYLATX,0.049878435
MPEWT8RD,0.304992988
W4HTF2WM,0.167111646
ARLPOMLF,0.021293564
KFF7QPGV,0.157990265
DHAHTBX3,0.079606383
75KFHED3,0.063259953
BBCYPDSL,0.476424109
VQBANEMX,0.567993508
HPWQF7IP,0.048211606
QBAEGXKS,0.058711639
AZD3PFJF,0.021599827
B5BGACEG,0.553198243
VJPTOHVT,0.046383902
9CY7FVJK,0.082024731
Z3MLZZWL,0.634133564
CZDG9WOD,0.115867718
3PTAHMQN,0.073098112
DACPG8TF,0.389941297
Z6N3DHFD,0.478139532
P44IDB3N,0.020135039
ESQZEKQY,0.040108948
OECPXTD8,0.04994519
WD5V6QBP,0.649628325
R9FKWFYD,0.530430603
M46LWHXE,0.050687021
FWJH4GMP,0.282644148
HBRXHKZK,0.028235727
IGLLICH2,0.054354274
EMLVNVG4,0.067642398
BM7YUYWS,0.151168979
RLQMUWJ8,0.486749132
CUZPSLGN,0.518708151
NF6V9KMF,0.053461653
MH8EZLD5,0.139245693
588H5SN2,0.157246222
772BECUA,0.437355557
RKWRGWNR,0.530284622
2OXFSE9C,0.053722301
EW4YOEF2,0.021081011
STGZXO74,0.565057388
QSHQXWMC,0.206332328
IGHD7DGV,0.051938876
FZKHXZH6,0.494719396
JS8CM2BQ,0.256916211
VOVMAMQZ,0.054779595
OE3AWGR7,0.361394817
IXPZXZOJ,0.177229671
I6ZCHYGD,0.161488662
N3PZSNRN,0.046065161
CGVQ3HT7,0.085807613
TFITDYTV,0.539223506
XPONNBSZ,0.054985718
5KZRUTQQ,0.042527966
TBBAXFTK,0.103159246
9N9QYDEY,0.13765404
H7HNVFYM,0.054032635
TMAPUAN3,0.363553272
S8EY7TBY,0.046467195
HMQQSU2K,0.177024131
MRXFNF2R,0.182712442
HTSNTAUF,0.057331441
6TUHVWS2,0.020081062
EIPFRTKO,0.021229336
HTCND8X7,0.060972276
4ZXVGBU5,0.045732673
ZOMDR4ZT,0.215503642
IBS9YO4T,0.043658785
ZBVWUSXU,0.055319068
LXJSTRJG,0.067916777
DABWD26F,0.05823844
RXMULW5W,0.107632603
ZBPF8ADA,0.328637375
U9AGG8UJ,0.15843576
59KW9U9D,0.090328767
DRT2RKJQ,0.407981372
JA2FKJ5R,0.149282464
VCEPA33S,0.02363705
CJHD2BFP,0.546781393
DVUY5G8C,0.306971553
C5FTPASJ,0.021071496
MENUPZ7H,0.439447582
QZYTFGCV,0.620887411
M2BV8UCB,0.020642395
MSXLVXRQ,0.283400915
TWFJPEKL,0.652864304
NQXFUFZX,0.054006606
QRONVGVG,0.056041138
BUWR3SOS,0.022555837
G54JP355,0.062272492
WYHOIQEY,0.612906371
MVZE42KD,0.044837914
CJV7TJKB,0.078389989
VYCFNCRT,0.089916962
HYESNVCR,0.046075494
LXCCYNWQ,0.197156827
8XZZIAJO,0.345033045
LE5JHVK4,0.051833697
EQPYUZME,0.055132471
H4M64ZHM,0.239193759
HTUOSDAX,0.056797546
84BRPFBZ,0.10134072
2KKV6FMV,0.059769215
UEIT2BVV,0.052755675
CTLUHH52,0.07598252
YB7RA9MU,0.020997269
CCQAN6NM,0.054886667
Z7B6NFAB,0.700928516
MW5O7TDX,0.05311859
IRPLRKDG,0.067021667
ZPBEFXQZ,0.090223638
3MEWWDYA,0.293366749
IX68R2X6,0.049435339
CGG7SDCN,0.050771453
UYEN7I7N,0.083115301
GDWDNTAG,0.20099412
XIUWUDCH,0.566124758
Q4REN9IG,0.551769824
T8ZXSHKK,0.024245407
HUHF9CSB,0.564010493
GV6DL5HX,0.732770794
HCQMXHN9,0.257692033
JIXNEVMD,0.048146936
2H7RHFIU,0.043508489
OJHHEDLH,0.060582403
XD6HBHZX,0.601654611
C3QQKKTU,0.066716724
JJPMOWQK,0.02464157
UPLNJQYM,0.455284024
2EATEAFC,0.147287031
UEAVZYQA,0.583825417
RS5C4ICJ,0.050464302
HEMFLKPG,0.234946743
2AKCZRS6,0.106258554
H34K436F,0.054860928
TNVDBHOD,0.063181213
4NRKISVJ,0.050948357
BNXCSIWU,0.155609961
JR2REUMV,0.035903967
8J5TSLRR,0.047754672
AKDDQZQM,0.024697381
VV3QQROR,0.13598358
ZJRMSDPX,0.053182994
3SXKAM4T,0.069312587
YBBCHSXE,0.053791671
JWRFXPDI,0.04463819
7X34KVMY,0.082714628
C9FQYGAE,0.044699486
K6M2QQNB,0.061185438
5JNWGSAU,0.664401593
4RD8NCTV,0.704319377
WIEFBHWM,0.59212241
7R2S7YPK,0.063249947
ORAW8SGM,0.161607641
MAIEMWAM,0.063569745
GSWAWXUQ,0.356386986
WHUPKM9H,0.047310267
8UGZPVBL,0.64223606
AZU3M7TK,0.166182776
5OEWW9HY,0.364279924
KZMF2VXY,0.607258669
UFKNFRZJ,0.094403429
NN8BW4E2,0.07563626
DL7XEU5B,0.05820928
SM2YPSRQ,0.070365707
QGSZBDZF,0.042428718
AAFZPKPU,0.049911958
ET2ENQX3,0.047911739
UULJZRD2,0.183616099
BSQXBCWW,0.517371293
HGEBW3HR,0.095076821
UCPR6NC4,0.550362043
FZOXXZZJ,0.57052684
8LB4NTA9,0.495716285
G3MDAMUQ,0.05338231
GSCCGHKG,0.592057687
9XDF5UEK,0.021945434
WSA4DU2Y,0.051484496
ZYJWF8KI,0.024708173
O5ORJSUZ,0.05527555
FFZNZ3QX,0.42937617
OQWHFMTA,0.419103111
U2BYYURL,0.159861848
SS2ZJA53,0.170635469
ZT5HEIVB,0.022494641
49LSWS7G,0.413136617
PNXSJL4N,0.281803283
78XXASDX,0.348627233
CN5QSTED,0.044215567
2FY7NYDV,0.05465862
TZZZZCYD,0.05833054
2LZTXAVK,0.341876594
CVWZGMJE,0.061310973
EFQUXDYX,0.054183445
USHV2LZS,0.387472077
H2WF64WT,0.060428947
OGNN3ABN,0.155182039
JUAK52B6,0.063916612
YVYI52PP,0.990239835
VJ8ONTCW,0.542865896
KX2XEUJG,0.413350577
JQKQABMR,0.244521348
HK4MLP5J,0.076756476
FFPU4AXZ,0.049170178
EVAJYCUN,0.509525785
VXMTLIZI,0.048703919
SSB5SUWP,0.061292041
LXVAN9WP,0.054437286
63BNZNRZ,0.022042822
P9FED8WU,0.048320797
JR7TMTPJ,0.546293532
8K2KXQTR,0.02769727
TTDSBJUO,0.070033338
JKBYO2MA,0.170504066
FYMMHXEE,0.106823818
4SRVQHQ2,0.056229507
DGWZZJTL,0.207440098
VULRPSBX,0.067564867
CKHVUNSH,0.018326914
JNKUWVTM,0.039212789
2TOVOH2U,0.06005161
6C7VXVNZ,0.521998662
KYN8XQVC,0.472030981
GWBPTKPZ,0.753721496
BE9DKWCZ,0.060959746
3FAZBINZ,0.05067091
7NFQF8EX,0.04118764
RGFGCHTH,0.619308846
BURGZUNE,0.022086484
I6JKUEUR,0.452098929
LXUQQ76K,0.563202734
RRYA9BDZ,0.046956048
4ULEMEVI,0.059249493
VUWU7EBP,0.061874493
8TR3FVGV,0.174806285
IKQVD38O,0.057141367
UEUOXYCD,0.469718608
N4FQ29FQ,0.045765881
YGNTBEWT,0.157592235
QRCQMXDG,0.551228888
HHGYJ5KD,0.049293801
UQXLEABD,0.77635924
AWZSFAGX,0.692419197
6CQXZ7YW,0.049145954
PYDVP3ZA,0.393726284
KQCGDM5A,0.602397533
V5N3KSJJ,0.587081787
H3UPJQ65,0.227256473
4CKKH7QR,0.070611393
BNFHMBJV,0.117243152
EKFCTFY2,0.055934784
BGGYJ8NT,0.358141861
ERU2ZJTV,0.628935546
QV2WW2Y7,0.393203172
M5NFLNZ8,0.51818794
HY6APQ2Z,0.165716837
6ZQF38KL,0.187172305
BNGTBZTT,0.267844332
6JE8F8JN,0.018489122
FD3XU72E,0.189312201
BXNKXCGY,0.462419118
NPLXHNXA,0.043236652
FMNDBMNQ,0.513785095
FBDXSD2E,0.699497415
GBC34PUJ,0.706250688
7TPIRJZM,0.685495673
GOWTMTGJ,0.062916155
HK3MLZSC,0.051128134
TMWQJLJM,0.230860481
892PQLPJ,0.059598321
DKTBZ5NT,0.610264331
IAU3GBKL,0.054371815
ECQDDYG7,0.053651238
FGGCGVSU,0.065437272
EDBYXD4M,0.047306341
FVZ6RA3U,0.074197317
OYEUT3WX,0.075236527
IAPLM2D9,0.051544729
QYMZB5UG,0.497333967
FYXUZJQC,0.995018768
ZPHWXJT9,0.669244106
D7DHHKYA,0.046862753
WBC9AWOS,0.060393707
8ZMVGCDP,0.078122011
BGLN6Y3E,0.239037588
JVWCXH5Q,0.060198176
FVNKUYZ5,0.070510828
4WLQ9MHH,0.607082717
QP2H7EEH,0.02478719
AMSUEMDA,0.04834244
WHY5QXWI,0.501880382
FQY4IWSC,0.709930157
DNCMOSQF,0.10144443
JQPUGYZY,0.437721706
GKJB9KRR,0.053906984
DWWCSWDY,0.64066938
FD6W44QQ,0.291040797
6S3BJWHV,0.413013929
WQPW9TX2,0.510406377
MP2JVV5Q,0.415771614
5XYDEGBS,0.061392104
D9XGEHE8,0.049993662
AGHZYWIM,0.074308207
QKPVXNJA,0.051346491
7ET9SWJR,0.453569446
FCTHHHAP,0.2363637
D6VBVJLS,0.05092745
DN2KTNFP,0.506877894
YZYBHSTE,0.054054454
EM89X9CZ,0.801986653
BSVIXOME,0.046856978
73SBF6GR,0.544642449
GAPZZFTX,0.554047621
RUNSOFUH,0.047538112
TVQNZ8JN,0.595942758
HEKMK5ME,0.552420238
HHM45AZQ,0.325718803
CBQLJVGT,0.995692441
MGYBTZHZ,0.419293018
GTHSXTAC,0.454758094
JM9PZIHX,0.547387595
29AM4EEV,0.068359751
F7EUBK7H,0.028355988
JHWMZPD8,0.073475817
JV9CYWNM,0.060860734
FAS5EEE7,0.533198594
J5MMXTLJ,0.994188782
EAKFZJ8V,0.053339636
47PNVQNE,0.057808399
N7CV3DSG,0.517586853
USDZCMPY,0.022137321
S94JMEYG,0.021247898
O9ETEFGV,0.45966748
PJHUC8TM,0.051925382
ATYWLKDK,0.668017017
CIUC3FW6,0.075736494
D9AG6S8I,0.260147473
